"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","uniprot_id","symbol"
"ENSG00000092096",1308.43937440856,0.721109515038769,0.0574519192690447,12.5515304660554,3.8990035476218e-36,5.86115476042307e-35,"Q8WUG5","SLC22A17"
"ENSG00000092098",373.856986973755,0.467270614970232,0.103228685741902,4.52655782268243,5.99522007025435e-06,1.90497573591745e-05,"Q96EP0","RNF31"
"ENSG00000092108",1374.5446287317,-0.316685793031479,0.055646924660632,-5.69098463145658,1.26308877451895e-08,4.991312847936e-08,"Q8WVM8","SCFD1"
"ENSG00000092140",1857.33959372008,-0.613582189665525,0.0516062499631001,-11.8896875883106,1.33906519259512e-32,1.74248070298542e-31,"B4DL73","G2E3"
"ENSG00000092148",4707.62384880762,-0.427561833130229,0.0361799061443769,-11.8176600962985,3.16374036971881e-32,4.08760791015994e-31,"Q9ULT8","HECTD1"
"ENSG00000092199",11706.7992818275,0.00250700611985316,0.0410400814708266,0.061086772491796,0.951290103499523,0.96771142642261,"P07910","HNRNPC"
"ENSG00000092200",44.2423600543971,0.379537942245375,0.291369979222316,1.30259796585216,0.192712052610087,0.292950727060671,"Q96KN7","RPGRIP1"
"ENSG00000092201",8243.65018560158,-0.370686905623023,0.0397803096496314,-9.31835143788173,1.18161911266886e-20,9.17608979673934e-20,"Q9Y5B9","SUPT16H"
"ENSG00000092203",1386.29574143354,0.105792341544789,0.0557661876304924,1.89706964094032,0.0578187474057147,0.104596552341824,"O94842","TOX4"
"ENSG00000092208",419.411547734248,-0.525468038803096,0.0927591183751424,-5.66486667842146,1.4713889437472e-08,5.78446051067878e-08,"O14893","GEMIN2"
"ENSG00000092295",45.4940622652196,0.903451467870419,0.287385601287797,3.14369078973332,0.00166831621881561,0.0040364472782668,"P22735","TGM1"
"ENSG00000092330",800.379198114616,0.536481057775893,0.0743271998907264,7.2178295235743,5.2823877692209e-13,2.77373578036419e-12,"Q9BSI4","TINF2"
"ENSG00000092421",80.1822837296554,-0.599011645578844,0.214973755618288,-2.78644080927935,0.0053290349417461,0.011967160002699,"A0A0A0MQU6","SEMA6A"
"ENSG00000092439",2175.88537998125,-0.267690099327711,0.0494096475703121,-5.41776985854385,6.03470245472011e-08,2.27296865966673e-07,"H0YLN8","TRPM7"
"ENSG00000092445",940.120522153077,0.961383607564326,0.0670443143627705,14.3395247859851,1.23900935087165e-46,2.68861615890248e-45,"H0YNK6","TYRO3"
"ENSG00000092470",1613.9267208821,-0.205984201943653,0.0521574795380031,-3.94927446203699,7.83884304030156e-05,0.000222643870054527,"A0A0C4DFX7","WDR76"
"ENSG00000092529",2.777218369908,0.694035176472754,1.27610858191509,0.543868434323352,0.586532012019978,0.694927950666538,"P20807","CAPN3"
"ENSG00000092531",89.5575180960651,0.114113460210285,0.198647811020752,0.574451133510671,0.565662559406754,0.676172894248609,"A8K287","SNAP23"
"ENSG00000092621",4706.83410876453,0.691755557673126,0.0361659787839019,19.1272455753648,1.497820157542e-81,8.34787456199885e-80,"O43175","PHGDH"
"ENSG00000092758",23.9063547444994,0.87824999787027,0.424322326005419,2.06977088888567,0.0384738047156053,0.0730847652117741,"Q14050","COL9A3"
"ENSG00000092820",3397.18102116788,0.266995295197631,0.0412906474779523,6.46624142525728,1.00470516273859e-10,4.56396622269501e-10,"P15311","EZR"
"ENSG00000092841",5678.68748889595,1.60773999346155,0.0460435480012918,34.9178128804593,3.98997395667478e-267,2.35717686425454e-264,"P60660","MYL6"
"ENSG00000092847",2321.91414237812,0.178426359628579,0.0451764078542258,3.94954729920805,7.82991380373063e-05,0.00022241698893612,"B2RAD8","AGO1"
"ENSG00000092850",61.237975456976,-0.047695771399713,0.244405680988795,-0.195150011271218,0.845275511803814,0.895766878310055,"Q9UIF3","TEKT2"
"ENSG00000092853",2308.26176605459,-0.353665432973741,0.0500019551859884,-7.07303207761055,1.51584428812841e-12,7.73002079688444e-12,"Q9HAW4","CLSPN"
"ENSG00000092871",280.659651101936,0.0948712508027624,0.114988652659714,0.825048807933379,0.409343881372733,0.531144589321275,"Q8WZ73","RFFL"
"ENSG00000092929",27.4161497756966,1.0670329969156,0.382544998657586,2.78930060688284,0.00528220112388099,0.0118698834878691,"Q70J99","UNC13D"
"ENSG00000092931",386.967387042188,-0.181943559900623,0.0987150530668876,-1.84311869616624,0.0653116821706165,0.116314745751288,"A0A024R8U7","MFSD11"
"ENSG00000092964",2768.6252628675,0.0768744296552692,0.0413175504286285,1.86057568412874,0.0628041213131614,0.112365550480869,"A0A1C7CYX9","DPYSL2"
"ENSG00000092969",1.59036561126327,1.84999035950817,1.63557492789925,1.13109483885542,0.258015176371308,0.369591842930859,"P61812","TGFB2"
"ENSG00000092978",546.915413368975,-0.0735097549443836,0.0852254037229881,-0.862533373069321,0.388394076465703,0.510038367377662,"Q9NW75","GPATCH2"
"ENSG00000093000",3887.81178841891,-0.0819840055761358,0.0409708664020985,-2.00103177637309,0.045388965583363,0.0846355752939676,"A0A024R4X7","NUP50"
"ENSG00000093009",1157.99826114555,-0.200474498734157,0.0618275981379172,-3.24247592938939,0.00118495957486277,0.00292416245964725,"O75419","CDC45"
"ENSG00000093010",581.023992628928,0.290065907877428,0.079703367701117,3.63931808960894,0.000273360964415302,0.000730328860046296,"A0A140VJG8","COMT"
"ENSG00000093072",115.757142167957,2.8271891167059,0.21902985623588,12.9077796301031,4.06864483357537e-38,6.60798254723159e-37,"Q9NZK5","ADA2"
"ENSG00000093100",4.86656219375789,1.05553704740942,0.861291638706334,1.22552803251968,0.220376334749485,0.325766345767522,NA,NA
"ENSG00000093134",6.53124487451959,-0.835616505087972,0.781439155475969,-1.06933022133886,0.28492089742945,0.399392912988216,NA,"VNN3P"
"ENSG00000093144",1295.34136668059,-0.381124567075753,0.0559515670682173,-6.81168709021282,9.6460742205076e-12,4.68158512846201e-11,"Q9NTX5","ECHDC1"
"ENSG00000093167",1075.38424888259,0.282113296549374,0.0610666680933619,4.61975911503907,3.84185817093876e-06,1.24144606095247e-05,"Q9Y608","LRRFIP2"
"ENSG00000093183",1658.63348382303,-0.349447066955148,0.0519904292474625,-6.72137299139925,1.80020113410763e-11,8.58711203070194e-11,"A0A024R2Q1","SEC22C"
"ENSG00000093217",317.199939225178,0.233793122778242,0.106895003017454,2.18712864192601,0.0287331342687105,0.056156868406575,"O75191","XYLB"
"ENSG00000094631",1175.42436460049,0.318997023709012,0.0585081811009225,5.45217810067903,4.97565855572899e-08,1.88610502615386e-07,"B4DZH6","HDAC6"
"ENSG00000094804",2277.42554986873,0.0479068498098152,0.0482339218294704,0.993219045699589,0.320603218765987,0.438918641020742,"A0A024R1S2","CDC6"
"ENSG00000094841",493.929106425801,-0.178739570693978,0.0871900950749732,-2.04999857541482,0.0403645698283851,0.0762840010888169,"A0A0A0MRR5","UPRT"
"ENSG00000094880",940.55059414344,-0.0602485120823023,0.0718039994920381,-0.839069028306465,0.401430574903463,0.523607987831525,"Q9UJX2","CDC23"
"ENSG00000094914",742.050979297249,0.689173583282339,0.0807903563432148,8.53039415192801,1.45849927742362e-17,9.73060316905634e-17,"Q9NRG9","AAAS"
"ENSG00000094916",6599.74001555973,-0.379374325033202,0.0336676611594422,-11.2682114518313,1.88357150362666e-29,2.16071253408745e-28,"P45973","CBX5"
"ENSG00000094975",1770.87708550809,-0.852151477466007,0.0527067418190276,-16.1677889403965,8.50980408357242e-59,2.67058672375697e-57,"B4DYM4","SUCO"
"ENSG00000095002",3255.85686482875,-0.641687559255752,0.0411834457444286,-15.5812013214694,9.77012076702332e-55,2.75182030805159e-53,"P43246","MSH2"
"ENSG00000095015",306.643572390812,-0.313176517334114,0.119685729883834,-2.61665712059475,0.00887954874154744,0.0192613012953468,"Q13233","MAP3K1"
"ENSG00000095059",97.4318420839783,0.680196663029131,0.201972838755777,3.36776304784039,0.000757806960911961,0.00191752182174864,"P49366","DHPS"
"ENSG00000095066",650.683864545929,0.247498554598676,0.0822830455725537,3.00789248716423,0.00263066186283099,0.00617637063890303,"Q96ED9","HOOK2"
"ENSG00000095139",4409.88545834912,-0.0922323125107781,0.0356237874421604,-2.58906531655368,0.00962368384582266,0.0207421810434728,"P48444","ARCN1"
"ENSG00000095203",121.87435827909,-0.658689271271228,0.18656374209921,-3.53063925422847,0.000414556729919935,0.0010822348745844,"Q9H329","EPB41L4B"
"ENSG00000095209",582.906975333471,-0.645544017465355,0.0862439880939077,-7.48509005360985,7.14980940826404e-14,3.93472627216319e-13,"Q9NVV0","TMEM38B"
"ENSG00000095261",1036.44689517994,-0.609303545751972,0.0650372709596058,-9.36852879528733,7.35505454162757e-21,5.76093118572095e-20,"Q16401","PSMD5"
"ENSG00000095303",136.043210678326,-0.76489471788111,0.174440251124405,-4.38485219409375,1.16064558564053e-05,3.59135993639798e-05,"P23219","PTGS1"
"ENSG00000095319",3949.61901205744,-0.0607597235996005,0.0435702945907535,-1.39452175318766,0.163160105249872,0.255526307055452,"Q5SRE5","NUP188"
"ENSG00000095321",1043.94612734405,0.289661677257804,0.0617192986622158,4.69321077096317,2.68950138646751e-06,8.81125845884013e-06,"P43155","CRAT"
"ENSG00000095370",96.9629537607983,-2.10698030323187,0.212659050059954,-9.90778573795876,3.85085824278818e-23,3.35297093350507e-22,"B4DG32","SH2D3C"
"ENSG00000095380",586.865942211204,0.555661704277162,0.0852720576818694,6.51633981145628,7.20436679188228e-11,3.30126801743204e-10,"Q9NR45","NANS"
"ENSG00000095383",128.525607540288,1.17089679101879,0.180499199570837,6.48699159776201,8.75672200528175e-11,3.99170713169007e-10,"Q9BYX2","TBC1D2"
"ENSG00000095397",339.027893502944,0.835187290023056,0.109279310439036,7.64268448133172,2.12738868128435e-14,1.20643921112144e-13,"A0A0C4DFN4","WHRN"
"ENSG00000095464",8.14839169840459,0.544951364804346,0.65678992865272,0.829719429349672,0.406697433675391,0.528814078088652,"P51160","PDE6C"
"ENSG00000095485",553.819385951869,-0.349099364974609,0.0822612939399511,-4.24378645477476,2.19779507444565e-05,6.61943606987322e-05,"Q69YN2","CWF19L1"
"ENSG00000095539",414.388574273136,0.825512067554131,0.104594467146419,7.89250225251891,2.96186982482318e-15,1.76257733141266e-14,"Q9NTN9","SEMA4G"
"ENSG00000095564",3080.29480686696,-0.49486724601155,0.0451901516352258,-10.9507763993826,6.58804854369938e-28,7.06682592538176e-27,"O14981","BTAF1"
"ENSG00000095574",511.540792795293,-0.506827400012975,0.0989419504062372,-5.12247229746368,3.01555410494968e-07,1.06933612025909e-06,"Q9H5V7","IKZF5"
"ENSG00000095587",18.3559706064263,2.08228755622677,0.495966745208216,4.19844188414808,2.68757805365086e-05,8.00581835192532e-05,"Q9Y6L7","TLL2"
"ENSG00000095596",2.67655995779466,-0.178428218402148,1.14434278487251,-0.155922002358783,0.876094502044936,0.918230924191706,"O43174","CYP26A1"
"ENSG00000095627",5.90310616549951,0.161771655461231,0.771262400180298,0.209749179298011,0.833863439672117,0.886695178098898,"A0A140VJW6","TDRD1"
"ENSG00000095637",1060.7662867804,-1.56364892633836,0.0688466708078364,-22.7120484983622,3.40590574487143e-114,3.74348644916543e-112,"Q9BX66","SORBS1"
"ENSG00000095713",179.661596720681,0.0642604023374484,0.139460101972013,0.460779831857172,0.644956572778229,0.742976311094752,"Q9NQ79","CRTAC1"
"ENSG00000095739",32.278818647099,1.86126661143395,0.382082067582803,4.87137913383119,1.10821949135936e-06,3.74868806188278e-06,"Q13145","BAMBI"
"ENSG00000095752",101.8605442733,1.08219345603937,0.192160276361192,5.63172304147416,1.78418040753981e-08,6.96661718614892e-08,"A8K3F7","IL11"
"ENSG00000095777",82.0128557528239,0.0292509990588401,0.210467824073088,0.138980859367284,0.88946527425847,0.927047761478495,"Q8NEV4","MYO3A"
"ENSG00000095787",2007.77572851013,-0.266698179407704,0.0495135274275023,-5.3863700136938,7.18948806464819e-08,2.68778345919477e-07,"Q9BTA9","WAC"
"ENSG00000095794",223.937599094805,-0.407525101904613,0.131453357699791,-3.1001498100589,0.00193422784897866,0.00462535299526561,"Q03060","CREM"
"ENSG00000095906",831.446766204788,0.196062751825842,0.072614736651916,2.70004080253961,0.00693309725171187,0.0152860628060462,"B7Z6P0","NUBP2"
"ENSG00000095951",764.158306090639,-0.270419823186395,0.0780836194076023,-3.46320809970121,0.000533775399989976,0.00137403556396112,"P15822","HIVEP1"
"ENSG00000096060",1072.00557752553,-0.492064423297703,0.0631096469086797,-7.79697633247299,6.34081270447516e-15,3.70982285267275e-14,"Q13451","FKBP5"
"ENSG00000096063",2841.84219352016,-0.689170618542427,0.0445787647050531,-15.4596167727436,6.49839887168434e-54,1.77735721917561e-52,"Q96SB4","SRPK1"
"ENSG00000096070",1540.54802830009,0.53793328127827,0.0554479224413742,9.70159489468759,2.96822004447715e-22,2.48290293348812e-21,"Q9ULD4","BRPF3"
"ENSG00000096080",361.281312030984,0.124756195612506,0.111950820730166,1.11438393036175,0.265114514265286,0.377609612838465,"Q9NVS2","MRPS18A"
"ENSG00000096092",749.071997552855,0.214790654889003,0.0751476203201252,2.85824958892917,0.00425985182106827,0.00969886871410196,"Q9Y6G1","TMEM14A"
"ENSG00000096093",1173.56054389002,-0.54668044912446,0.0586740376440103,-9.31724611217833,1.19399027215615e-20,9.269114363115e-20,"B2CKC5","EFHC1"
"ENSG00000096384",30152.9677267578,-0.375236991790103,0.0263601433431204,-14.2350133269679,5.55523398824402e-46,1.17841772330516e-44,"A0A024RD80","HSP90AB1"
"ENSG00000096401",1876.21716761631,-0.228404559490372,0.0497965671160006,-4.58675311810765,4.50192512259694e-06,1.44780882651182e-05,"Q99459","CDC5L"
"ENSG00000096433",2726.54721419094,-0.271314589215656,0.0427475166427526,-6.34690879199073,2.19684283046195e-10,9.7802548844473e-10,"A6H8K3","ITPR3"
"ENSG00000096654",220.12501013086,-0.102803812760205,0.129806658028937,-0.791976423407248,0.428374423504614,0.549650648956808,"A0A024RCM2","ZNF184"
"ENSG00000096696",1577.3055430724,0.139082262969827,0.0531395217087555,2.61730362821297,0.00886274669678377,0.0192319161792192,"B4DKX6","DSP"
"ENSG00000096717",1142.14306608921,-0.578597157671605,0.0634353279224939,-9.12105567387534,7.43960650057808e-20,5.54765986794448e-19,"A8K128","SIRT1"
"ENSG00000096746",2994.24409532362,0.000254552482745264,0.0431629128691687,0.0058974815605434,0.995294517791577,0.996897586145584,"A0A024QZK8","HNRNPH3"
"ENSG00000096872",275.695199198429,-0.790631135361081,0.129730130715596,-6.09442949760347,1.09828422421408e-09,4.66622698712744e-09,"Q96LB3","IFT74"
"ENSG00000096968",393.307227620056,-0.483206136747234,0.105779193210636,-4.56806411621077,4.92249470994358e-06,1.57683980602788e-05,"O60674","JAK2"
"ENSG00000096996",3.02478824305469,2.25472143509587,1.21725293910135,1.85230313492646,0.0639823058090907,0.114188193382269,"P42701","IL12RB1"
"ENSG00000097007",1221.66161683165,-0.0305382572872891,0.0643104043342765,-0.474857180629055,0.634888773348812,0.734723633839656,"A0A024R8E2","ABL1"
"ENSG00000097021",1938.12932524014,0.246509434839419,0.0471137873589852,5.23221436139556,1.67491352357012e-07,6.08921253469009e-07,"O00154","ACOT7"
"ENSG00000097033",2584.91881641064,-0.579267662246362,0.0482535672739356,-12.0046598618887,3.35841794597504e-33,4.47114222430062e-32,"A0A087WW40","SH3GLB1"
"ENSG00000097046",1555.48339792945,-0.492651505365704,0.0545383495690842,-9.03312090039796,1.66844182498755e-19,1.22367935339171e-18,"O00311","CDC7"
"ENSG00000097096",67.4169210488824,-1.74916689520195,0.244181920315961,-7.16337594912269,7.8714092739778e-13,4.08991364453319e-12,"Q5VT97","SYDE2"
"ENSG00000099139",3.04849025045565,1.33969815937645,1.1856328361159,1.12994353611634,0.258500017488025,0.370129296731672,"Q92824","PCSK5"
"ENSG00000099194",3411.17186162386,-1.08815708955899,0.0408931059040786,-26.6097931546565,5.22916003552734e-156,1.0652610413754e-153,"O00767","SCD"
"ENSG00000099203",206.867264679184,0.690258421130315,0.139395280117907,4.95180626307048,7.35277873707833e-07,2.52401967367661e-06,"Q13445","TMED1"
"ENSG00000099204",1773.5454434375,-0.815505202374584,0.053246010445576,-15.3157991659888,5.99702230106706e-53,1.60857700336567e-51,"O14639","ABLIM1"
"ENSG00000099219",1038.86464292234,-0.279182404489177,0.0650030071632484,-4.29491521504595,1.74760112127436e-05,5.31568568629609e-05,"Q6ZMD3","ERMP1"
"ENSG00000099246",1237.40429099285,-0.46257856183721,0.0606780094858263,-7.62349598737683,2.46895978390692e-14,1.39545536124143e-13,"Q9NP72","RAB18"
"ENSG00000099250",605.385317058807,0.201485936397452,0.0836795642649194,2.40782726544288,0.0160477718502979,0.0331142941490036,"O14786","NRP1"
"ENSG00000099251",15.2646130423013,0.181758967488484,0.484166670668234,0.375405781727242,0.707358705618077,0.792358436313082,NA,NA
"ENSG00000099256",217.469537021991,-0.754815334812501,0.142806500904989,-5.28558104868552,1.25306377430108e-07,4.5922999457985e-07,"Q9NRG1","PRTFDC1"
"ENSG00000099282",927.722706946447,0.54754382372207,0.0671414666470152,8.15507690054923,3.48957767736953e-16,2.17865812665573e-15,"O95858","TSPAN15"
"ENSG00000099284",897.720596098825,-0.083264525875718,0.0681670312321123,-1.22147795452904,0.221905107572803,0.327576186722445,"A0A024QZP6","MACROH2A2"
"ENSG00000099290",987.08569770594,0.375756707537854,0.0671979772190368,5.59178598952536,2.24745731229398e-08,8.7122151815648e-08,"Q641Q2","WASHC2A"
"ENSG00000099308",548.742368789786,0.228636310054968,0.0831346279779777,2.75019345868166,0.00595600894866837,0.0132767142218642,"O60307","MAST3"
"ENSG00000099326",630.881721631845,0.121005930033863,0.0816565037377254,1.48188967804114,0.138369651974808,0.221998319357504,"P28698","MZF1"
"ENSG00000099330",231.623063247947,1.32624189338406,0.137273810142281,9.66128857361391,4.40290515625351e-22,3.65326726641246e-21,"Q9H607","OCEL1"
"ENSG00000099331",1637.02740106279,0.316710509640245,0.0510246295974416,6.20701242005929,5.40013321273352e-10,2.34233751743954e-09,"Q4LE74","MYO9B"
"ENSG00000099337",151.99125607054,0.247513326981517,0.162080885051121,1.5270975778757,0.126736749150892,0.206105300336159,"B2RDS2","KCNK6"
"ENSG00000099338",21.5394027987509,0.418408157912304,0.407072698901549,1.02784627670031,0.304022144014774,0.420506133170215,"B8ZZI7","CATSPERG"
"ENSG00000099341",3803.57799883611,0.446887272785741,0.0439561571075119,10.166659284903,2.79324895354417e-24,2.54167370123998e-23,"P48556","PSMD8"
"ENSG00000099364",861.109919151446,0.91855614758438,0.0729418757489749,12.5929877474708,2.30770211898099e-36,3.49572492138716e-35,"Q6PCT2","FBXL19"
"ENSG00000099365",269.375691575942,-0.805045364302212,0.131534812000956,-6.1203977263172,9.33420781265516e-10,3.98152824586379e-09,"P61266","STX1B"
"ENSG00000099377",88.6149004221162,-0.866781354727537,0.202087618933131,-4.28913636225457,1.79369226642104e-05,5.448167345475e-05,"Q9H2F3","HSD3B7"
"ENSG00000099381",1259.82450953977,0.840499422789697,0.057519134654606,14.6125185616365,2.33715759131462e-48,5.40404804700155e-47,"O15047","SETD1A"
"ENSG00000099385",590.295745825957,1.19119348520241,0.0824860168920647,14.4411565751941,2.8501888715364e-47,6.30644318570006e-46,"Q8WUZ0","BCL7C"
"ENSG00000099617",91.6235684841606,0.975617171312448,0.201119604140769,4.85093024859767,1.22883759311817e-06,4.14246236276396e-06,"O43921","EFNA2"
"ENSG00000099622",2611.73311050037,0.359568097632692,0.043999602521023,8.17207604229812,3.03127362346114e-16,1.89904631484651e-15,"Q14011","CIRBP"
"ENSG00000099624",1128.34122855968,0.611616061159614,0.0626825398068818,9.75735927491034,1.71564285332241e-22,1.4463915899701e-21,"P30049","ATP5F1D"
"ENSG00000099625",291.604417256271,0.305542062931267,0.120433207495832,2.5370250388942,0.0111798957613322,0.0237903752126107,"Q8N350","CBARP"
"ENSG00000099769",7.51867858220703,-0.0184933197868357,0.716827425070262,-0.0257988452172055,0.979417782926734,0.986935381362912,"P35858","IGFALS"
"ENSG00000099783",6120.6717986386,-0.159865281873969,0.0361676116021791,-4.42012272284899,9.86448645769435e-06,3.07084283337868e-05,"Q59ES8","HNRNPM"
"ENSG00000099785",229.840588863975,0.0698176822902294,0.131558958868303,0.530695004664187,0.595630148200391,0.703244336949904,"Q9P0N8","MARCHF2"
"ENSG00000099795",1016.55893363068,1.32692819337766,0.0801653722289225,16.5523861049189,1.53880941116634e-61,5.20223250290011e-60,"P17568","NDUFB7"
"ENSG00000099797",1874.74954291234,0.514426404951621,0.110969968941966,4.63572631277071,3.55686328536018e-06,1.15329632678851e-05,"B3KSQ1","TECR"
"ENSG00000099800",1058.481131816,0.833056868635748,0.0671039357612809,12.4144263549505,2.18245485720951e-35,3.20531949849086e-34,"Q9Y5L4","TIMM13"
"ENSG00000099804",544.043129248642,0.527030604874365,0.0895665751885799,5.88423308320896,3.9990393997069e-09,1.63922463234126e-08,"A0A024R1Z1","CDC34"
"ENSG00000099810",1556.29438854533,-0.350218850020357,0.0576555193419948,-6.07433345527541,1.24503774166667e-09,5.27077873044163e-09,"Q13126","MTAP"
"ENSG00000099812",21.9741535960342,0.273003067832209,0.406630965835228,0.671377958812003,0.501979782536114,0.619214085770784,"Q8IVT2","MISP"
"ENSG00000099814",1930.80358501497,1.02648403646604,0.0494294623374207,20.7666437773274,8.67093928188123e-96,6.60977310226243e-94,"Q9Y4F5","CEP170B"
"ENSG00000099817",2770.49810879448,0.749293318919544,0.0416234680350514,18.0017032287785,1.88918782174362e-72,8.50350426964256e-71,"B4DJ89","POLR2E"
"ENSG00000099821",1241.67377504839,0.420153998941471,0.0573663568625131,7.32404883141579,2.40599072278559e-13,1.28430013033988e-12,"O00411","POLRMT"
"ENSG00000099822",577.8261270633,0.101818900716221,0.0846939818275231,1.202197588532,0.229286983406915,0.336330273425748,"Q9UL51","HCN2"
"ENSG00000099834",13.0256075374982,2.01117743977501,0.603742407603974,3.33118464836124,0.000864772196325237,0.00217190262210242,"B4DV98","CDHR5"
"ENSG00000099840",32.5689920567255,1.53198795903228,0.347731170395605,4.40566762332342,1.0545856398806e-05,3.27561951314647e-05,"Q1ZYL8","IZUMO4"
"ENSG00000099849",351.0010503054,1.22547054916948,0.109863364304969,11.1544968326994,6.80768516081599e-29,7.64239468100915e-28,"Q02833","RASSF7"
"ENSG00000099860",62.4343115715215,0.878947065805599,0.244009693516131,3.60209897049641,0.00031565813462843,0.000836809219138932,"O75293","GADD45B"
"ENSG00000099864",834.580351214396,0.803422515869028,0.0767666290655693,10.4657782378694,1.2405291738575e-25,1.20886370752275e-24,"A0A024R207","PALM"
"ENSG00000099866",18.2915694971643,2.18226954012803,0.946860811465554,2.30474164069617,0.0211810472881314,0.0426745100576207,"Q13477","MADCAM1"
"ENSG00000099869",15.3942726938362,0.582163246668992,0.509359266482454,1.14293247414406,0.253066628290058,0.363826579857782,NA,"IGF2-AS"
"ENSG00000099875",1377.83879754731,0.967401902982565,0.055813394362636,17.3327910626089,2.66095576259196e-67,1.04453564162476e-65,"Q9HBH9","MKNK2"
"ENSG00000099889",1227.58905611066,0.29089355687642,0.0590155090009773,4.92910358312088,8.26077702057963e-07,2.82626931769679e-06,"O00192","ARVCF"
"ENSG00000099899",773.647096282815,0.695282215285718,0.0717712142851553,9.68748017169226,3.40833760663289e-22,2.8440122168906e-21,"Q8IZ69","TRMT2A"
"ENSG00000099901",3930.37615567281,0.287209150433525,0.0473124589383896,6.07047608342508,1.27531609262993e-09,5.39605990777761e-09,"F6WQW2","RANBP1"
"ENSG00000099904",875.377161765764,0.828449039679233,0.0717910546889153,11.5397251547434,8.31906040508607e-31,1.009177189079e-29,"Q9ULC8","ZDHHC8"
"ENSG00000099910",648.466652368243,-0.0240420019614695,0.0796625180533862,-0.301798167431234,0.762805927952083,0.836836663706771,"Q53GT1","KLHL22"
"ENSG00000099917",1472.85190991216,0.181932157288803,0.0537917453994125,3.38215753993345,0.000719188872632077,0.00182474476002815,"Q6PKB8","MED15"
"ENSG00000099937",4.0944626023073,0.190909364285022,0.925803103530992,0.206209466739632,0.836627293372538,0.889154017076071,"P05546","SERPIND1"
"ENSG00000099940",916.353340949421,0.0344154590460512,0.0659576571009074,0.521781102585248,0.601822748618208,0.708532950009808,"O95721","SNAP29"
"ENSG00000099942",3338.10290274235,-0.0985220806141239,0.0424653848516749,-2.32005622834331,0.020337835796175,0.0411158694241946,"P46109","CRKL"
"ENSG00000099949",284.84661941634,1.28677925581877,0.13011367355061,9.88965433612372,4.6161904882293e-23,3.99433165241108e-22,"Q8N653","LZTR1"
"ENSG00000099953",61.3778029766895,0.0961913520017425,0.242193513475967,0.397167333762171,0.691244069218587,0.778875406895916,"B3KQS8","MMP11"
"ENSG00000099954",743.721553102213,0.146080046490533,0.0770073266138086,1.89696296331807,0.0578328264100548,0.104611720827924,"B7WPH3","CECR2"
"ENSG00000099956",1827.77479801295,0.31302027891671,0.0538617012683766,5.81155573525286,6.18949190211253e-09,2.50194805232332e-08,"Q12824","SMARCB1"
"ENSG00000099957",54.0617740698975,1.27920635047651,0.286315267218772,4.46782444716465,7.90191100662408e-06,2.48410348540021e-05,"O15547","P2RX6"
"ENSG00000099958",56.9182049146473,0.621484359482009,0.266070285310994,2.33579017948431,0.0195021797018439,0.0395890394754982,"Q96Q80","DERL3"
"ENSG00000099960",2.56787760882443,1.42952873105986,1.2090374030677,1.18236931912338,0.237059191476051,0.345543162704822,"O43246","SLC7A4"
"ENSG00000099968",1613.84913465764,0.397144500863014,0.0546784385742173,7.26327435857469,3.7783047586006e-13,1.99742997204677e-12,"A0A087WX97","BCL2L13"
"ENSG00000099974",55.1902139563757,0.568706333044478,0.258621060619688,2.19899466687588,0.0278783015184153,0.0546670104706391,"A0A0F7RPW6","DDTL"
"ENSG00000099977",4.77689056661829,0.532149693858846,0.887263323022048,0.599765233218845,0.548662706653565,0.661165141301907,"P30046","DDT"
"ENSG00000099984",4.8748314885035,0.837407707489291,0.878275461034774,0.953468182411322,0.340352909754169,0.460582866541606,"P0CG29","GSTT2"
"ENSG00000099991",2622.86952088995,0.261016167867596,0.0468690885714911,5.56904722969936,2.56136056435624e-08,9.89820302474281e-08,"A0A024R1E5","CABIN1"
"ENSG00000099992",232.634730088943,1.68660396299942,0.136637897690831,12.3436029937733,5.27417709006653e-35,7.60427570563527e-34,"A7E244","TBC1D10A"
"ENSG00000099994",458.510877621206,1.0725851418216,0.0938355405517577,11.4304786386346,2.94481099355075e-30,3.50220576691484e-29,"A0A140VJW3","SUSD2"
"ENSG00000099995",2982.67624837094,0.302451206863331,0.043257472807293,6.99188341886537,2.71220220932736e-12,1.36047655293175e-11,"A0A024R1K8","SF3A1"
"ENSG00000099998",155.25627454442,0.866356159976702,0.152450315380255,5.68287548514257,1.32448701126778e-08,5.22432858675828e-08,"P36269","GGT5"
"ENSG00000099999",497.383749946592,1.11581052586079,0.0931077477558291,11.984078154129,4.30607791516784e-33,5.70386363303426e-32,"Q9Y6U7","RNF215"
"ENSG00000100003",286.318514970041,1.13682965359595,0.118906488881376,9.56070324076322,1.16959229804365e-21,9.50107789448931e-21,"O76054","SEC14L2"
"ENSG00000100014",910.755923428053,0.255691911147768,0.0672879547810256,3.79996556560329,0.00014471619519826,0.000398205450480914,"B2RMV2","SPECC1L"
"ENSG00000100023",1054.65814094245,0.576087540690814,0.0649760061641669,8.86615805895,7.57129797103128e-19,5.39883350493181e-18,"A0A024R1C1","PPIL2"
"ENSG00000100027",90.1712863914054,-1.01716098230184,0.204215984173041,-4.98080983435634,6.33187379016959e-07,2.18372022089168e-06,"O60688","YPEL1"
