"","High_1","High_2","Low_1","Low_2"
"ENSG00000108588",1065.13589396529,1180.72782020571,1274.36582383147,1330.65933102138
"ENSG00000108590",121.462865101305,126.430020675384,106.72029066569,99.7747531055376
"ENSG00000108591",471.31744235891,505.720082701538,588.30681240918,544.315732288626
"ENSG00000108592",820.133875470351,933.224983120846,1269.88177800518,1209.151463378
"ENSG00000108599",320.786541164985,311.789288275736,365.898139425222,367.48720945802
"ENSG00000108602",655.068956230116,418.933373593859,234.067192132311,155.095408292766
"ENSG00000108604",1132.61526346602,1286.80046467065,1355.97545786994,1224.95736486007
"ENSG00000108639",1468.97396682348,1593.23254868048,1851.0141170923,1760.38227756503
"ENSG00000108641",165.064919240235,266.788772442125,231.376764636537,214.367538850512
"ENSG00000108651",763.035947431276,836.795306334536,976.625180965849,1120.24326754138
"ENSG00000108654",4810.75997332861,4943.62809657817,5463.3614347511,5643.69469793997
"ENSG00000108666",236.69686532562,241.074191965775,264.558703751079,255.858030240933
"ENSG00000108669",338.43499164979,256.074363910313,270.836367907885,241.039997601497
"ENSG00000108671",2168.68312133869,2385.0273391814,2698.49877826101,2702.80915343318
"ENSG00000108679",2376.31195057169,2494.31430620589,2120.05686666967,2195.04456832183
"ENSG00000108684",3.114432438495,1.07144085318122,10.7617099830948,5.92721305577451
"ENSG00000108733",98.6236938856751,80.3580639885918,90.5777256910475,108.665572689199
"ENSG00000108759",11.419585607815,6.42864511908734,3.58723666103159,1.97573768525817
"ENSG00000108771",171.293784117225,176.787740774902,139.005420614974,111.629179217087
"ENSG00000108773",1148.18742565849,1179.65637935253,1386.46696948871,1473.9003132026
"ENSG00000108774",2135.46250866141,2210.38248011286,2493.12947941695,2417.31505791337
"ENSG00000108784",652.992667937786,616.078490579204,607.139804879596,626.30884622684
"ENSG00000108786",40.487621700435,25.7145804763494,39.4596032713474,29.6360652788726
"ENSG00000108788",856.468920586126,980.36838066082,1102.17846410195,1241.75113518476
"ENSG00000108797",53.98349560058,63.2150103376922,40.3564124366053,64.2114747708905
"ENSG00000108799",621.848343552836,501.434319288813,492.348231726585,428.735077701023
"ENSG00000108813",15.572162192475,9.64296767863102,8.07128248732107,5.92721305577451
"ENSG00000108819",603.161748921866,571.077974745592,625.075988184754,576.915404095386
"ENSG00000108821",43.60205413893,28.928903035893,15.2457558093842,14.8180326394363
"ENSG00000108826",443.287550412455,527.148899765162,498.62589588339,473.189175619332
"ENSG00000108828",627.039064283661,598.935436928304,475.308857586685,490.970814786655
"ENSG00000108829",1830.2481296889,2200.73951243423,3026.7309327454,2797.64456232557
"ENSG00000108840",132.88245070912,79.2866231354106,64.5702598985685,52.3570486593415
"ENSG00000108846",506.61434332852,461.791007721108,638.528125663622,680.64163257144
"ENSG00000108848",1186.5987590666,1083.22670256622,1291.40519797137,1364.24687167077
"ENSG00000108852",144.302036316935,161.787568830365,112.101145657237,82.9809827808432
"ENSG00000108854",195.17109947902,219.645374902151,285.185314552011,307.227210057646
"ENSG00000108861",469.24115406658,547.506275975605,584.719575748148,553.206551872288
"ENSG00000108883",1579.01724631697,1849.30691259079,2020.51104932604,2011.30096359282
"ENSG00000108946",1789.76050798846,1888.9502241585,1999.88443852511,1953.0167018777
"ENSG00000108947",8.30515316932001,4.2857634127249,0,0.987868842629085
"ENSG00000108953",6941.0317612592,7432.58519851815,8884.68840020998,8445.29073563605
"ENSG00000108960",10.38144146165,22.5002579168057,23.3170382967053,30.6239341215016
"ENSG00000108961",207.628829233,271.07453585485,240.344856289116,226.221964962061
"ENSG00000108963",276.14634287989,233.574105993507,254.693802933243,267.712456352482
"ENSG00000108984",60.2123604775701,60.0006877781485,19.7298016356737,13.8301637968072
"ENSG00000109016",170.25563997106,204.645202957614,175.774596390548,220.294751906286
"ENSG00000109046",718.395749146181,648.221716174641,466.340765934106,448.492454553605
"ENSG00000109062",2059.67798599136,1888.9502241585,1354.18183953942,1220.01802064692
"ENSG00000109063",50.869063162085,49.2862792463363,60.0862140722791,51.3691798167124
"ENSG00000109065",156.759766070915,127.501461528566,227.789527975506,204.488850424221
"ENSG00000109066",200.361820209845,217.502493195788,286.082123717269,257.833767926191
"ENSG00000109079",496.23290186687,490.719910757001,524.633361675869,540.36425691811
"ENSG00000109083",131.844306562955,140.35875176674,106.72029066569,133.362293754927
"ENSG00000109084",224.23913557164,300.003438890743,382.040704399864,410.9534385337
"ENSG00000109089",416.295802612165,373.932857760247,366.79494859048,312.166554270791
"ENSG00000109099",1.038144146165,5.35720426590612,0.896809165257896,4.93934421314543
"ENSG00000109101",186.8659463097,72.8579780163232,43.9436490976369,16.7937703246945
"ENSG00000109103",314.557676287995,259.288686469856,279.804459560464,280.55475130666
"ENSG00000109107",250.192739225765,213.216729783064,80.7128248732107,66.1872124561487
"ENSG00000109111",1575.90281387847,1480.73125909645,1578.3841308539,1611.21408232804
"ENSG00000109113",696.594722076716,803.580639885918,903.983638579959,875.25179456937
"ENSG00000109118",492.08032528221,455.36236260202,432.262017654306,423.795733487878
"ENSG00000109133",555.407118198275,715.722489925058,779.327164609112,716.204910906087
"ENSG00000109163",2.07628829233,1.07144085318122,6.27766415680527,0.987868842629085
"ENSG00000109171",495.194757720705,489.648469903819,602.655759053306,555.182289557546
"ENSG00000109180",443.287550412455,513.220168673806,426.881162662759,450.468192238863
"ENSG00000109184",241.887586056445,272.145976708031,242.138474619632,256.845899083562
"ENSG00000109189",130.80616241679,122.14425726266,99.5458173436265,113.604916902345
"ENSG00000109220",53.98349560058,52.50060180588,60.9830232375369,51.3691798167124
"ENSG00000109255",607.314325506526,553.934921094693,374.866231077801,287.469833205064
"ENSG00000109270",188.94223460203,200.359439544889,134.521374788684,178.804260515864
"ENSG00000109320",484.813316259055,495.005674169725,692.336675579096,726.083599332378
"ENSG00000109321",60.2123604775701,100.715440199035,218.821436322927,346.741963762809
"ENSG00000109323",150.530901193925,130.715784088109,129.140519797137,112.617048059716
"ENSG00000109332",1203.20906540524,1301.80063661519,1287.81796131034,1385.97998620861
"ENSG00000109339",39.44947755427,28.928903035893,16.1425649746421,8.89081958366177
"ENSG00000109381",211.78140581766,199.287998691708,182.052260547353,156.083277135395
"ENSG00000109390",211.78140581766,175.716299921721,216.131008827153,194.61016199793
"ENSG00000109436",107.96699120116,64.2864511908734,54.7053590807317,42.4783602330507
"ENSG00000109445",173.370072409555,182.144945040808,206.266108009316,210.416063479995
"ENSG00000109452",461.974145043425,520.720254646075,604.449377383822,663.847862246745
"ENSG00000109458",72.6700902315501,58.9292469249673,38.5627941060895,33.5875406493889
"ENSG00000109466",140.149459732275,147.858837739009,125.553283136105,144.228851023846
"ENSG00000109475",1543.72034534736,1521.44601151734,1300.37328962395,1519.34227996353
"ENSG00000109501",127.691729978295,139.287310913559,92.3713440215633,88.9081958366177
"ENSG00000109511",16.61030633864,30.0003438890743,28.6978932882527,44.4540979183088
"ENSG00000109519",545.025676736626,609.649845460116,877.079363622223,818.943270539512
"ENSG00000109534",184.78965801737,231.431224287144,298.63745203088,301.299997001871
"ENSG00000109536",238.77315361795,278.574621827118,278.010841229948,247.9550794999
"ENSG00000109572",375.80818091173,387.861588851603,321.057681162327,308.215078900275
"ENSG00000109576",53.98349560058,47.1433975399739,72.6415423858896,78.0416385676977
"ENSG00000109586",1041.2585786035,1183.94214276525,950.61771517337,912.790810589275
"ENSG00000109606",1505.30901193925,1620.01857001001,1909.30671283406,1975.73768525817
"ENSG00000109618",72.6700902315501,48.2148383931551,43.046839932379,46.429835603567
"ENSG00000109654",259.53603654125,233.574105993507,119.2756189793,142.253113338588
"ENSG00000109667",28.029891946455,17.1430536508996,21.5234199661895,13.8301637968072
"ENSG00000109670",107.96699120116,106.072644464941,96.8553898478528,86.9324581513595
"ENSG00000109674",105.89070290883,91.072472520404,121.069237309816,128.422949541781
"ENSG00000109680",20.7628829233,24.6431396231682,14.3489466441263,11.854426111549
"ENSG00000109685",1704.63268800293,1782.87757969356,1985.53549188098,1868.0599814116
"ENSG00000109686",523.224649667161,558.220684507418,509.387605866485,493.934421314543
"ENSG00000109689",121.462865101305,123.215698115841,111.204336491979,130.398687227039
"ENSG00000109736",303.13809068018,297.86055718438,302.224688691911,338.839013021776
"ENSG00000109756",90.3185407163551,115.715612143572,74.4351607164054,60.2599994003742
"ENSG00000109762",49.83091901592,47.1433975399739,45.7372674281527,45.4419667609379
"ENSG00000109771",5.190720730825,3.21432255954367,0.896809165257896,0.987868842629085
"ENSG00000109775",147.41646875543,147.858837739009,165.012886407453,138.301637968072
"ENSG00000109787",909.414272040541,757.508683199125,477.999285082459,478.128519832477
"ENSG00000109790",56.05978389291,47.1433975399739,60.0862140722791,59.2721305577451
"ENSG00000109805",774.455533039091,907.510402644497,911.158111902023,934.523925127115
"ENSG00000109814",398.64735212736,473.576857106101,345.27152862429,367.48720945802
"ENSG00000109819",165.064919240235,157.50180541764,73.5383515511475,55.3206551872288
"ENSG00000109854",1258.23070515198,1246.08571224976,1223.24770141177,1168.64884083021
"ENSG00000109861",1177.25546175111,1330.72953965108,1232.21579306435,1332.63506870664
"ENSG00000109881",616.657622822011,693.222232008252,734.486706346217,711.265566692942
"ENSG00000109911",277.184487026055,252.860041350769,266.352322081595,281.542620149289
"ENSG00000109917",521.14836137483,564.649329626505,734.486706346217,708.301960165054
"ENSG00000109919",1191.78947979742,1282.51470125793,1366.73716785303,1449.20359213687
"ENSG00000109920",855.430776439961,805.72352159228,810.715485393138,784.367861047494
"ENSG00000109929",439.134973827795,458.576685161564,299.534261196137,326.984586910227
"ENSG00000109944",48.792774869755,26.7860213295306,39.4596032713474,30.6239341215016
"ENSG00000109956",16.61030633864,8.57152682544979,18.8329924704158,20.7452456952108
"ENSG00000109971",22312.8321335244,28852.8307353172,42193.0776070535,42479.3481018933
"ENSG00000110002",11.419585607815,8.57152682544979,0.896809165257896,2.96360652788726
"ENSG00000110011",105.89070290883,64.2864511908734,65.4670690638264,58.284261715116
"ENSG00000110013",228.3917121563,264.645890735762,156.941603920132,181.767867043752
"ENSG00000110025",245.00201849494,184.287826747171,227.789527975506,222.270489591544
"ENSG00000110031",16.61030633864,8.57152682544979,5.38085499154738,6.9150818984036
"ENSG00000110042",320.786541164985,264.645890735762,179.361833051579,159.046883663283
"ENSG00000110046",422.524667489155,375.004298613428,336.303436971711,319.081636169195
"ENSG00000110047",1078.63176786544,1090.72678853849,1586.45541334122,1647.76522950531
"ENSG00000110048",1117.04310127354,1170.0134116739,1171.23276982681,1230.88457791584
"ENSG00000110057",907.337983748211,946.082273359021,1021.46563922874,868.336712670966
"ENSG00000110060",118.34843266281,124.287138969022,162.322458911679,153.119670607508
"ENSG00000110063",302.099946534015,306.43208400983,312.986398675006,299.324259316613
"ENSG00000110066",283.413351903045,217.502493195788,258.281039594274,263.760980981966
"ENSG00000110074",737.082343777151,737.151306988682,751.526080486117,668.787206459891
"ENSG00000110075",1166.87402028946,1346.8011524488,1323.69032792065,1255.58129898157
"ENSG00000110080",398.64735212736,331.075223632998,225.099100479732,222.270489591544
"ENSG00000110090",1752.38731872652,1741.09138641949,1968.49611774108,2211.83833864652
"ENSG00000110092",3707.21274595522,4127.19016645407,5946.74157482511,6209.74354476643
"ENSG00000110104",773.417388892926,969.653972129008,1558.65432921822,1596.3960496886
"ENSG00000110107",2223.70476108543,2770.74604632665,3120.89589509748,3038.68455992707
"ENSG00000110108",1666.22135459483,1663.94764499044,1669.8586657102,1701.11014700729
"ENSG00000110171",113.157711931985,85.7152682544979,97.7521990131107,86.9324581513595
"ENSG00000110172",797.294704254721,973.939735541733,1365.84035868778,1449.20359213687
"ENSG00000110200",390.34219895804,452.148040042477,537.18868998948,513.691798167124
"ENSG00000110218",399.685496273525,442.505072363845,496.832277552875,428.735077701023
"ENSG00000110237",219.048414840815,235.716987699869,214.337390496637,217.331145378399
"ENSG00000110274",530.491658690315,549.649157681968,535.395071658964,547.279338816513
"ENSG00000110315",548.140109175121,563.577888773324,371.278994416769,367.48720945802
"ENSG00000110318",33.22061267728,36.4289890081616,17.0393741399,24.6967210657271
"ENSG00000110321",7753.89862770639,8937.95959723777,11064.8314809519,10893.2297276709
"ENSG00000110328",401.761784565855,475.719738812463,651.980263142491,574.939666410128
"ENSG00000110330",493.118469428375,535.720426590612,465.443956768848,486.03147057351
"ENSG00000110344",711.128740123026,766.080210024575,699.511148901159,757.695402296509
"ENSG00000110367",1411.8760387844,1359.65844268697,1327.27756458169,1321.76851143772
"ENSG00000110375",6.22886487699001,4.2857634127249,3.58723666103159,2.96360652788726
"ENSG00000110395",873.079226924766,820.723693536818,851.071897829744,959.220646192842
"ENSG00000110400",6575.60502180912,5469.70555549015,3344.2013772467,2892.47997121796
"ENSG00000110422",867.888506193941,806.794962445462,692.336675579096,669.77507530252
"ENSG00000110427",16.61030633864,13.9287310913559,13.4521374788684,12.8422949541781
"ENSG00000110429",466.126721628085,429.647782125671,373.969421912543,396.135405894263
"ENSG00000110435",449.516415289445,537.863308296974,433.158826819564,469.237700248816
"ENSG00000110442",354.007153842265,347.146836430717,363.207711929448,376.378029041682
"ENSG00000110446",61.2505046237351,73.9294188695045,34.975557445058,18.7695080099526
"ENSG00000110455",200.361820209845,127.501461528566,73.5383515511475,86.9324581513595
"ENSG00000110492",1800.14194945011,1804.30639675718,1232.21579306435,1146.91572629237
"ENSG00000110497",438.09682968163,383.575825438878,400.87369687028,359.584258716987
"ENSG00000110514",848.163767416806,804.652080739099,694.130293909612,710.277697850312
"ENSG00000110536",470.279298212745,452.148040042477,556.021682459896,544.315732288626
"ENSG00000110583",711.128740123026,559.292125360599,682.471774761259,705.338353637167
"ENSG00000110619",599.009172337206,707.150963099608,744.351607164054,740.901631971814
"ENSG00000110628",191.01852289436,130.715784088109,62.7766415680527,74.0901631971814
"ENSG00000110651",1504.27086779309,1491.44566762826,1619.63735245576,1718.89178617461
"ENSG00000110660",520.110217228665,616.078490579204,765.875027130243,851.542942346272
"ENSG00000110696",1618.46672387124,1793.59198822537,2147.85795079266,2085.39112679
"ENSG00000110697",987.275083002916,855.009800838617,686.059011422291,590.745567892193
"ENSG00000110700",3466.36330404494,3707.18535200703,3354.06627806453,3771.68324115785
"ENSG00000110711",437.058685535465,453.219480895658,522.839743345354,423.795733487878
"ENSG00000110713",1950.67285064404,2122.524330152,2421.38474619632,2462.75702467431
"ENSG00000110717",1239.54411052101,1183.94214276525,1194.54980812352,1128.14621828242
"ENSG00000110719",583.43701014473,519.648813792894,397.286460209248,399.099012422151
"ENSG00000110721",148.454612901595,152.144601151734,165.012886407453,192.634424312672
"ENSG00000110723",364.388595303915,302.146320597105,282.494887056237,288.457702047693
"ENSG00000110756",320.786541164985,376.07573946661,378.453467738832,407.001963163183
"ENSG00000110768",560.5978389291,570.006533892411,678.884538100227,652.981304977826
"ENSG00000110799",28.029891946455,8.57152682544979,6.27766415680527,4.93934421314543
"ENSG00000110801",423.56281163532,490.719910757001,449.301391794206,434.662290756798
"ENSG00000110841",895.918398140396,924.653456295396,1050.163532517,1024.41998980636
"ENSG00000110844",113.157711931985,122.14425726266,93.2681531868212,73.1022943545523
"ENSG00000110851",281.337063610715,265.717331588944,287.875742047785,271.663931722998
"ENSG00000110852",266.803045564405,260.360127323037,112.997954822495,96.8111465776504
"ENSG00000110871",222.16284727931,295.717675478018,257.384230429016,273.639669408257
"ENSG00000110880",1293.52760612159,1360.72988354015,1760.43639140125,1717.90391733198
"ENSG00000110881",56.05978389291,64.2864511908734,34.975557445058,27.6603275936144
"ENSG00000110888",142.225748024605,127.501461528566,144.386275606521,172.87704746009
"ENSG00000110906",472.355586505075,446.79083577657,458.269483446785,428.735077701023
"ENSG00000110911",403.838072858185,345.003954724354,287.875742047785,271.663931722998
"ENSG00000110917",1847.8965801737,2102.16695394156,2257.26866895413,2250.36522350906
"ENSG00000110921",249.1545950796,271.07453585485,218.821436322927,209.428194637366
"ENSG00000110925",123.539153393635,128.572902381747,156.941603920132,134.350162597556
"ENSG00000110931",429.79167651231,522.863136352437,516.562079188548,526.534093121302
"ENSG00000110944",7.26700902315501,3.21432255954367,3.58723666103159,14.8180326394363
"ENSG00000110955",10204.956956802,11091.555712132,10564.411966738,10241.2362915357
"ENSG00000110958",3372.93033089009,4250.40586456992,4545.02884952702,4687.43765827501
"ENSG00000110987",168.17935167873,161.787568830365,130.037328962395,125.459343013894
"ENSG00000111011",660.259676960941,580.720942424223,782.914401270143,760.659008824396
"ENSG00000111012",67.4793695007251,83.5723865481355,157.83841308539,210.416063479995
"ENSG00000111057",2299.48928375548,3611.82711607391,6427.43128740334,7164.02484674613
"ENSG00000111077",64.3649370622301,54.6434835122424,27.8010841229948,32.5996718067598
"ENSG00000111087",15.572162192475,5.35720426590612,8.07128248732107,0.987868842629085
"ENSG00000111110",6.22886487699001,7.50008597226857,11.6585191483527,14.8180326394363
"ENSG00000111142",1041.2585786035,1330.72953965108,1507.53620679852,1621.09277075433
"ENSG00000111144",1043.33486689583,1132.51298181255,982.902845122654,975.026547674907
"ENSG00000111145",289.642216780035,394.29023397069,396.38965104399,449.480323396234
"ENSG00000111186",6.22886487699001,2.14288170636245,3.58723666103159,3.95147537051634
"ENSG00000111196",159.87419850941,184.287826747171,242.138474619632,236.100653388351
"ENSG00000111199",179.598937286545,135.001547500834,86.9904890300159,59.2721305577451
"ENSG00000111203",130.80616241679,121.072816409478,130.934138127653,159.046883663283
"ENSG00000111206",1943.40584162088,2042.16626616341,2243.81653147526,2158.49342114455
"ENSG00000111224",45.67834243126,41.7861932740677,36.7691757755737,59.2721305577451
"ENSG00000111229",1260.30699344431,1429.30209814375,1442.0691377347,1382.02851083809
"ENSG00000111231",230.46800044863,301.074879743924,334.509818641195,319.081636169195
"ENSG00000111237",509.728775767015,591.435350956036,612.520659871143,574.939666410128
"ENSG00000111247",229.429856302465,265.717331588944,290.566169543558,286.481964362435
"ENSG00000111252",25.953603654125,31.0717847422555,36.7691757755737,54.3327863445997
"ENSG00000111261",15.572162192475,8.57152682544979,6.27766415680527,2.96360652788726
"ENSG00000111266",36.335045115775,38.5718707145241,45.7372674281527,29.6360652788726
"ENSG00000111269",156.759766070915,175.716299921721,127.346901466621,127.435080699152
"ENSG00000111271",367.50302774241,282.860385239843,227.789527975506,231.161309175206
"ENSG00000111275",42.563909992765,58.9292469249673,33.1819391145422,39.5147537051634
"ENSG00000111276",445.363838704785,410.361846768409,360.517284433674,391.196061681118
"ENSG00000111300",412.143226027505,505.720082701538,560.505728286185,551.23081418703
"ENSG00000111319",488.965892843715,399.647438236597,185.639497208385,195.598030840559
"ENSG00000111321",1055.79259664981,952.510918478108,1140.74125820804,1074.80130078044
"ENSG00000111325",139.11131558611,192.85935357262,197.298016356737,179.792129358494
"ENSG00000111328",561.635983075265,582.863824130586,655.567499803522,745.840976184959
"ENSG00000111331",1955.86357137486,1992.87998691708,1848.32368959652,1702.09801584991
"ENSG00000111335",356.083442134595,354.646922402985,332.71620031068,298.336390473984
"ENSG00000111348",854.392632293796,966.439649569464,1343.42012955633,1335.59867523452
"ENSG00000111358",318.710252872655,308.574965716192,346.168337789548,352.669176818583
"ENSG00000111361",516.99578479017,576.435179011498,579.338720756601,638.163272338389
"ENSG00000111364",352.9690096961,341.78963216481,460.959910942559,474.177044461961
"ENSG00000111371",2486.35523006518,2619.67288602809,2558.59654848078,2648.47636708858
"ENSG00000111412",432.906108950805,457.505244308383,389.215177721927,405.026225477925
"ENSG00000111424",569.941136244586,594.649673515579,766.771836295501,754.731795768621
"ENSG00000111445",583.43701014473,684.650705182802,714.756904710543,668.787206459891
"ENSG00000111450",35.29690096961,47.1433975399739,50.2213132544422,42.4783602330507
"ENSG00000111481",942.634884717821,984.654144073545,1060.92524250009,1096.53441531828
"ENSG00000111530",2062.79241842986,2149.31035148154,1991.81315603779,1904.61112858888
"ENSG00000111540",676.869983299581,540.006190003337,381.143895234606,363.535734087503
"ENSG00000111554",96.5474055933451,120.001375556297,101.339435674142,112.617048059716
"ENSG00000111581",749.540073531131,865.724209370429,925.507058546149,951.317695451809
"ENSG00000111596",454.70713602027,457.505244308383,387.421559391411,411.941307376329
"ENSG00000111602",975.855497395101,1000.72575687126,1125.49550239866,998.735399898005
"ENSG00000111605",897.994686432726,979.296939807639,1172.12957899207,1169.63670967284
"ENSG00000111615",368.541171888575,451.076599189295,560.505728286185,587.781961364306
"ENSG00000111639",803.523569131711,770.3659734373,851.071897829744,847.591466975755
"ENSG00000111640",28431.6537310209,30254.2753712782,29227.9075049201,29266.6023317293
"ENSG00000111641",847.125623270641,963.22532700992,1429.51380942109,1468.96096898945
"ENSG00000111642",2668.03045564405,2801.8178310689,2980.09685615199,2794.68095579768
"ENSG00000111647",183.751513871205,201.43088039807,200.885253017769,209.428194637366
"ENSG00000111652",590.704019167886,741.437070401407,756.906935477665,695.459665210876
"ENSG00000111653",84.0896758393651,60.0006877781485,44.8404582628948,63.2236059282615
"ENSG00000111664",6.22886487699001,5.35720426590612,4.48404582628948,4.93934421314543
"ENSG00000111665",656.107100376281,646.078834468278,640.321743994138,635.199665810502
"ENSG00000111666",184.78965801737,242.145632818957,202.678871348285,244.003604129384
"ENSG00000111667",1289.37502953693,1269.65741101975,1364.04674035726,1293.12031500147
"ENSG00000111669",6599.48233717091,7075.7953944088,7728.70138619255,7601.65074403081
"ENSG00000111670",447.440126997115,500.362878435632,454.682246785753,432.686553071539
"ENSG00000111671",83.0515316932001,78.2151822822293,60.9830232375369,60.2599994003742
"ENSG00000111674",37.37318926194,22.5002579168057,14.3489466441263,12.8422949541781
"ENSG00000111676",1179.33175004344,1057.51212208987,1247.46154887373,1246.69047939791
"ENSG00000111678",393.456631396535,360.004126668891,407.151361027085,348.717701448067
"ENSG00000111679",320.786541164985,218.57393404897,208.059726339832,186.707211256897
"ENSG00000111684",524.262793813326,571.077974745592,666.329209786617,587.781961364306
"ENSG00000111696",100.699982178005,113.57273043721,158.735222250648,163.986227876428
"ENSG00000111707",807.676145716371,767.151650877756,660.051545629812,669.77507530252
"ENSG00000111711",274.07005458756,319.289374248005,317.470444501295,358.596389874358
"ENSG00000111716",1510.49973267008,1817.16368699536,2275.20485225928,2167.38424072821
"ENSG00000111725",152.607189486255,158.573246270821,186.536306373642,179.792129358494
"ENSG00000111726",509.728775767015,548.577716828787,523.736552510611,536.412781547593
"ENSG00000111727",97.5855497395101,91.072472520404,96.8553898478528,89.8960646792468
"ENSG00000111731",373.7318926194,411.43328762159,332.71620031068,328.960324595485
"ENSG00000111737",800.409136693216,781.080381969112,903.086829414702,1006.63835063904
"ENSG00000111752",148.454612901595,141.430192619922,79.8160157079528,92.859671207134
"ENSG00000111775",1713.97598531842,1743.23426812585,1721.87359729516,1730.74621228616
"ENSG00000111785",121.462865101305,169.287654802633,120.172428144558,113.604916902345
"ENSG00000111786",1230.20081320553,1411.08760363967,1407.9903894549,1514.40293575039
"ENSG00000111788",111.081423639655,79.2866231354106,64.5702598985685,81.005245095585
"ENSG00000111790",238.77315361795,293.574793771655,260.971467090048,246.967210657271
"ENSG00000111799",699.709154515211,731.794102722776,1555.96390172245,1410.67670727433
"ENSG00000111801",138.073171439945,120.001375556297,52.014931584958,62.2357370856324
"ENSG00000111802",372.693748473235,371.789976053885,394.596032713474,361.559996402245
"ENSG00000111816",507.652487474685,454.290921748839,271.733177073143,276.603275936144
"ENSG00000111817",751.616361823461,868.938531929973,783.811210435401,736.950156601298
"ENSG00000111832",314.557676287995,295.717675478018,373.072612747285,367.48720945802
"ENSG00000111843",522.186505520996,632.150103376922,611.623850705885,639.151141181018
"ENSG00000111845",277.184487026055,358.93268581571,520.14931584958,589.757699049564
"ENSG00000111846",6.22886487699001,5.35720426590612,0.896809165257896,3.95147537051634
"ENSG00000111850",59.1742163314051,62.143569484511,48.4276949239264,40.5026225477925
"ENSG00000111859",130.80616241679,109.286967024485,93.2681531868212,98.7868842629085
"ENSG00000111860",101.73812632417,86.7867091076791,116.585191483527,98.7868842629085
"ENSG00000111863",12.45772975398,3.21432255954367,17.9361833051579,10.8665572689199
"ENSG00000111875",196.209243625185,242.145632818957,207.162917174574,205.47671926685
"ENSG00000111877",228.3917121563,215.359611489426,290.566169543558,266.724587509853
"ENSG00000111880",288.60407263387,317.146492541642,254.693802933243,244.003604129384
"ENSG00000111885",15.572162192475,25.7145804763494,15.2457558093842,11.854426111549
"ENSG00000111897",747.463785238801,781.080381969112,706.685622223222,785.355729890123
"ENSG00000111906",265.76490141824,263.574449882581,294.15340620459,269.68819403774
"ENSG00000111907",1025.68641641102,1038.22618673261,853.762325325517,862.409499615192
"ENSG00000111911",225.277279717805,268.931654148487,198.194825521995,228.197702647319
"ENSG00000111912",868.926650340106,1008.22584284353,762.287790469212,883.154745310402
"ENSG00000111913",3.114432438495,4.2857634127249,4.48404582628948,0.987868842629085
"ENSG00000111961",337.396847503625,282.860385239843,218.821436322927,200.537375053704
"ENSG00000111962",59.1742163314051,111.429848730847,81.6096340384686,81.005245095585
"ENSG00000111981",21.801027069465,13.9287310913559,5.38085499154738,10.8665572689199
"ENSG00000112029",331.167982626635,358.93268581571,406.254551861827,367.48720945802
"ENSG00000112031",271.99376629523,308.574965716192,310.295971179232,349.705570290696
"ENSG00000112033",356.083442134595,317.146492541642,234.964001297569,233.137046860464
"ENSG00000112039",140.149459732275,153.216042004915,171.290550564258,170.901309774832
"ENSG00000112062",656.107100376281,660.007565559634,619.695133193206,632.236059282615
"ENSG00000112078",743.311208654141,783.223263675475,756.010126312407,692.496058682989
"ENSG00000112079",663.374109399436,497.148555876088,481.58652174349,498.873765527688
"ENSG00000112081",2911.99432999283,3136.10737726144,3574.68133271797,3616.58783286508
"ENSG00000112096",1092.12764176558,1180.72782020571,1147.01892236485,1147.903595135
"ENSG00000112110",448.47827114328,526.077458911981,612.520659871143,551.23081418703
"ENSG00000112118",1785.6079314038,1931.80785828575,2009.74933934295,2015.25243896333
"ENSG00000112130",207.628829233,229.288342580782,231.376764636537,256.845899083562
"ENSG00000112139",378.922613350225,289.28903035893,255.5906120985,225.234096119431
"ENSG00000112144",199.32367606368,180.002063334446,145.283084771779,126.447211856523
"ENSG00000112146",284.45149604921,316.075051688461,300.431070361395,325.996718067598
"ENSG00000112149",25.953603654125,27.8574621827118,37.6659849408316,56.3085240298579
"ENSG00000112159",783.798830354576,735.00842528232,909.364493571507,972.06294114702
"ENSG00000112167",134.95873900145,128.572902381747,140.79903894549,116.568523430232
"ENSG00000112182",2.07628829233,2.14288170636245,6.27766415680527,1.97573768525817
"ENSG00000112186",88.2422524240251,81.429504841773,105.823481500432,117.556392272861
"ENSG00000112200",345.702000672945,325.718019367092,330.025772814906,350.693439133325
"ENSG00000112208",233.582432887125,362.147008375254,372.175803582027,374.402291356423
"ENSG00000112210",80.9752434008701,116.787052996753,96.8553898478528,137.313769125443
"ENSG00000112218",38.411333408105,41.7861932740677,47.5308857586685,54.3327863445997
"ENSG00000112234",150.530901193925,199.287998691708,153.3543672591,173.864916302719
"ENSG00000112237",545.025676736626,649.293157027822,566.78339244299,635.199665810502
"ENSG00000112242",227.353568010135,298.931998037561,336.303436971711,350.693439133325
"ENSG00000112245",433.94425309697,598.935436928304,686.059011422291,796.222287159043
"ENSG00000112249",1615.35229143274,1445.37371094147,1641.16077242195,1472.91244435997
"ENSG00000112282",289.642216780035,312.860729128917,265.455512916337,211.403932322624
"ENSG00000112290",135.996883147615,146.787396885828,167.703313903227,164.974096719057
"ENSG00000112297",3160.11078092626,2956.105313927,2724.50624405349,2727.5058744989
"ENSG00000112304",259.53603654125,253.93148220395,252.003375437469,264.748849824595
"ENSG00000112305",204.514396794505,192.85935357262,170.393741399,185.719342414268
"ENSG00000112306",2781.18816757604,3013.96311999878,2681.45940412111,2884.57702047693
